Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use_Chip,Exp_Type,Interest_Earned,Delinquent_Acc
791730183,Silver,5000,0,2759,10/23/2024,40,Q2,2024,929577,29971,48212,36,0.35,Yes,ATM,1040,1
791754258,Black,1000,0,657,5/24/2024,23,Q1,2024,310783,72924,91970,426,0.95,No,EMI,4836,0
791822733,Black,2000,0,4721,5/15/2024,46,Q4,2024,745337,57634,73820,35,0.82,No,EMI,2133,1
791839233,Silver,500,1,3352,10/28/2024,51,Q2,2024,75200,9132,177806,82,0.31,No,POS,3405,0
791856033,Platinum,10000,0,949,11/4/2024,41,Q2,2024,297860,25375,178876,315,0.35,Yes,EMI,1343,0
792098883,Platinum,500,1,1655,2/20/2024,35,Q1,2024,52407,67286,99115,122,0.91,Yes,ATM,4098,1
792139308,Silver,5000,0,3263,8/5/2024,6,Q4,2024,778513,82944,119090,427,0.19,Yes,EMI,1060,1
792152283,Platinum,5000,0,4891,2/25/2024,3,Q3,2024,624272,624,175995,357,0.8,No,Online,724,1
792272658,Platinum,10000,0,2453,7/18/2024,36,Q4,2024,134098,32221,198948,385,0.54,Yes,Online,708,1
792300858,Gold,5000,1,4951,6/18/2024,48,Q4,2024,418005,8258,198283,145,0.34,No,POS,2988,0
792345258,Black,10000,1,2650,9/28/2024,8,Q4,2024,801529,85616,80075,331,0.21,Yes,ATM,44,1
792402483,Black,2000,0,4315,5/2/2024,41,Q2,2024,819940,53897,116376,369,0.6,No,ATM,1123,1
792524358,Gold,5000,1,2640,2/22/2024,47,Q4,2024,883655,89625,192850,281,0.9,Yes,EMI,2363,0
792565908,Gold,2000,1,4554,8/5/2024,29,Q3,2024,719904,51065,17786,251,0.4,No,International,747,0
792695808,Blue,1000,0,1316,3/29/2024,25,Q4,2024,746096,55184,83544,76,0.29,Yes,Online,4722,0
792795933,Platinum,1000,0,2897,10/20/2024,17,Q4,2024,546841,64706,60606,404,0.32,Yes,ATM,877,1
792864858,Black,500,1,4101,9/1/2024,3,Q2,2024,960943,82184,179091,299,0.27,No,Online,2980,1
792912708,Black,5000,0,583,9/8/2024,49,Q3,2024,417549,6840,188687,411,0.17,No,EMI,3735,0
792995808,Gold,2000,1,4187,5/18/2024,32,Q3,2024,529637,94011,80508,148,0.91,No,Online,274,0
793015083,Black,500,0,4444,2/14/2024,30,Q1,2024,187979,63417,179786,471,0.86,No,EMI,714,0
793059108,Silver,1000,1,1998,5/1/2024,43,Q1,2024,635622,80793,40738,193,0.6,Yes,Online,1717,1
793222008,Gold,10000,0,3589,6/14/2024,41,Q1,2024,517413,97326,85380,288,0.4,Yes,EMI,1685,0
793269933,Blue,2000,1,3365,8/26/2024,51,Q3,2024,534194,93977,199320,104,0.2,Yes,International,1348,1
793336383,Platinum,2000,0,4256,2/19/2024,48,Q2,2024,883669,51690,144325,87,0.69,Yes,POS,3969,0
793345008,Platinum,2000,0,4930,2/7/2024,26,Q1,2024,168513,77729,137401,7,0.91,Yes,POS,2660,0
793355508,Silver,1000,0,4542,2/14/2024,3,Q1,2024,582772,69276,166028,332,0.51,Yes,International,142,1
793379058,Silver,5000,0,3099,8/6/2024,11,Q2,2024,662588,12043,142153,276,0.68,No,ATM,2146,0
793395933,Silver,500,0,2875,8/11/2024,26,Q4,2024,473992,87943,40179,477,0.92,Yes,Online,2791,1
793412958,Gold,5000,0,4224,9/13/2024,14,Q2,2024,415400,97292,80246,225,0.78,No,International,4786,0
793428408,Black,5000,0,3707,7/1/2024,22,Q2,2024,341079,56775,113642,104,0.38,No,POS,2118,0
793449333,Silver,2000,0,3133,11/12/2024,6,Q4,2024,58434,60091,143053,197,0.7,Yes,POS,591,1
793456983,Silver,5000,1,3828,2/12/2024,30,Q4,2024,397310,37518,48357,246,0.28,Yes,EMI,1018,0
793461933,Gold,500,1,4227,11/22/2024,31,Q4,2024,480349,55865,52553,4,0.49,Yes,Online,1313,0
793473033,Platinum,500,0,1205,11/5/2024,42,Q4,2024,707313,48477,129472,84,0.45,No,Online,1984,0
793543758,Black,1000,0,1036,4/26/2024,51,Q4,2024,414127,20209,140221,76,0.18,Yes,Online,2629,1
793550958,Silver,500,1,3391,4/4/2024,28,Q3,2024,762787,28581,21533,18,0.11,Yes,International,1248,1
793560033,Silver,500,0,3848,4/5/2024,25,Q3,2024,656642,9516,113448,371,0.66,Yes,ATM,1965,1
793581933,Blue,1000,0,1417,12/20/2024,49,Q3,2024,701201,6419,116636,473,0.8,Yes,EMI,2432,0
793597833,Black,1000,0,3231,8/27/2024,7,Q4,2024,334131,58554,133248,319,0.18,No,POS,1898,1
793608258,Gold,1000,1,567,12/18/2024,49,Q1,2024,502247,51008,183522,418,0.54,No,Online,513,1
793616883,Gold,2000,0,1136,3/22/2024,25,Q3,2024,195049,33115,22933,208,0.42,Yes,Online,3778,1
793625583,Platinum,500,1,4113,2/22/2024,45,Q3,2024,420520,68483,123138,120,0.27,No,Online,3692,0
793630083,Gold,500,1,1338,5/8/2024,50,Q2,2024,326663,28556,113761,245,0.6,No,POS,3310,1
793636308,Black,500,0,4507,2/13/2024,23,Q2,2024,563671,35828,123429,47,0.72,Yes,EMI,2676,0
793656633,Silver,10000,1,3963,9/10/2024,25,Q3,2024,698943,93919,6388,480,0.85,No,International,2213,0
793678608,Blue,5000,0,4803,3/30/2024,8,Q2,2024,819074,27569,132441,61,0.69,No,Online,3545,1
793712658,Blue,2000,1,3685,10/19/2024,12,Q3,2024,826143,83575,185941,323,0.2,No,EMI,4101,1
793717608,Platinum,5000,1,3236,10/30/2024,19,Q4,2024,264026,73052,159480,414,0.33,No,EMI,4781,1
793720908,Blue,500,1,3951,11/21/2024,13,Q1,2024,409363,33881,165216,482,0.11,Yes,ATM,1095,1
793736958,Blue,500,0,848,6/26/2024,41,Q2,2024,780337,88558,107538,8,0.77,Yes,Online,4717,0
793842558,Blue,10000,0,4415,1/27/2024,36,Q2,2024,308510,9626,154125,142,0.11,No,ATM,3201,0
793889508,Blue,500,1,1184,4/9/2024,6,Q1,2024,869779,3815,69808,379,0.78,No,EMI,890,0
793952133,Silver,1000,1,3746,12/5/2024,8,Q1,2024,794938,96466,176796,14,0.29,No,Online,3285,1
794054058,Blue,1000,1,1070,1/10/2024,10,Q4,2024,766064,89906,77869,16,0.3,Yes,POS,2784,0
794068308,Platinum,10000,1,667,11/12/2024,27,Q2,2024,786955,58510,6650,205,0.86,Yes,Online,1083,1
794113758,Platinum,500,1,1547,5/14/2024,20,Q4,2024,54992,43865,189130,112,0.53,No,ATM,2306,0
794124708,Silver,1000,0,4814,12/5/2024,16,Q2,2024,435440,6237,183127,163,0.68,Yes,EMI,2602,1
794132808,Blue,500,1,4877,11/28/2024,30,Q3,2024,843387,82086,55196,432,0.48,No,POS,90,0
794160408,Platinum,2000,0,4450,6/15/2024,10,Q3,2024,866923,77325,147472,177,0.16,Yes,International,4525,1
794172033,Silver,5000,1,708,7/21/2024,11,Q2,2024,156397,70439,199470,401,0.35,No,POS,3975,0
794191008,Silver,2000,1,2279,8/19/2024,8,Q2,2024,925476,38648,9746,401,0.56,No,International,292,0
794217108,Black,10000,0,2502,10/11/2024,14,Q4,2024,600829,74880,173496,494,0.78,No,ATM,1875,1
794227308,Blue,500,1,2307,12/28/2024,33,Q1,2024,936417,36918,26677,216,0.99,Yes,ATM,4738,1
794253108,Silver,2000,1,4025,10/27/2024,1,Q3,2024,469926,82975,145355,430,0.37,No,ATM,2062,0
794273283,Gold,5000,1,4604,10/24/2024,45,Q2,2024,627713,53567,139709,57,0.88,No,EMI,1664,0
794293908,Blue,2000,1,2087,10/18/2024,11,Q1,2024,774159,23191,144130,478,0.65,Yes,POS,4067,1
794340033,Blue,2000,0,2658,9/15/2024,3,Q1,2024,507993,52040,153819,186,0.45,Yes,POS,787,0
794462133,Blue,5000,1,2414,5/20/2024,13,Q3,2024,635050,87308,113031,60,0.56,No,EMI,3071,1
794475483,Blue,2000,1,4045,9/28/2024,16,Q3,2024,508242,30181,158982,321,0.55,No,EMI,682,1
794482158,Blue,500,0,4195,7/20/2024,14,Q1,2024,944786,49904,190319,47,0.73,No,EMI,187,1
794485158,Silver,2000,1,2971,5/3/2024,46,Q1,2024,214753,53544,8092,90,0.63,Yes,EMI,4818,1
794490858,Black,5000,1,4825,3/10/2024,51,Q1,2024,915865,46431,117983,202,0.72,Yes,EMI,4166,0
794494308,Platinum,5000,1,4086,1/13/2024,49,Q4,2024,399224,58240,122617,173,0.36,No,Online,508,0
794496033,Gold,10000,0,2644,7/14/2024,7,Q2,2024,100129,74190,52856,249,0.83,Yes,POS,341,0
794498733,Gold,1000,0,3563,12/5/2024,22,Q1,2024,967246,11516,176045,271,0.93,No,ATM,3001,1
794504658,Blue,500,0,1283,1/8/2024,29,Q2,2024,458413,49228,158019,6,0.78,Yes,International,1751,0
794507133,Black,500,1,4603,3/26/2024,19,Q1,2024,284432,23430,33120,226,0.97,Yes,POS,2534,0
794510358,Blue,500,1,4451,11/23/2024,33,Q3,2024,127677,36902,131769,239,0.51,Yes,POS,2786,1
794514108,Gold,5000,0,1900,9/30/2024,45,Q4,2024,331947,11968,44929,475,0.84,Yes,ATM,198,1
794516508,Blue,2000,1,4279,6/20/2024,41,Q1,2024,13216,10070,188598,347,0.56,Yes,EMI,436,0
794524833,Gold,5000,1,2432,6/6/2024,22,Q4,2024,781547,91377,199922,288,0.26,Yes,International,1967,1
794528283,Gold,5000,0,3785,2/15/2024,52,Q2,2024,396651,19867,106857,102,0.92,Yes,POS,1259,0
794530608,Blue,1000,0,1291,11/27/2024,27,Q3,2024,72796,48878,142611,210,0.79,No,ATM,4804,0
794540883,Silver,5000,1,3463,4/8/2024,27,Q3,2024,567279,45134,36224,133,0.31,Yes,ATM,2755,0
794543958,Black,500,0,691,7/26/2024,6,Q3,2024,577169,16186,47983,354,0.21,No,POS,4948,0
794545983,Silver,2000,0,3752,5/31/2024,38,Q1,2024,327273,76586,73016,316,0.54,Yes,POS,3256,1
794551383,Gold,10000,1,2338,6/16/2024,33,Q1,2024,762792,56842,52101,424,0.22,No,POS,1166,1
794554683,Blue,2000,0,1700,3/29/2024,23,Q1,2024,678325,72658,144576,275,0.65,Yes,POS,1196,1
794556333,Black,10000,0,2063,12/12/2024,2,Q4,2024,427485,26429,8782,332,0.26,Yes,ATM,4031,1
794558658,Platinum,1000,0,1165,5/24/2024,8,Q4,2024,630623,19579,139564,61,0.58,Yes,EMI,2635,0
794560833,Silver,2000,1,4496,8/24/2024,10,Q3,2024,338963,6523,34430,311,0.33,No,POS,3502,0
794562783,Blue,500,1,1754,4/23/2024,52,Q3,2024,75235,44120,61051,405,0.21,No,Online,3963,1
794567133,Silver,1000,0,2655,9/19/2024,11,Q1,2024,465426,33122,41601,128,0.7,Yes,POS,1905,0
794571108,Blue,5000,1,994,10/6/2024,13,Q1,2024,95486,55982,7954,255,0.47,Yes,EMI,4726,1
794573883,Platinum,10000,1,4802,8/24/2024,13,Q1,2024,832663,46652,66807,87,0.96,No,ATM,1232,0
794576058,Gold,5000,0,841,3/15/2024,28,Q3,2024,758030,75249,171120,290,0.77,No,Online,31,0
794579658,Blue,10000,0,792,1/24/2024,2,Q2,2024,635773,50607,90569,451,0.24,No,ATM,590,0
794581533,Blue,1000,1,775,3/1/2024,2,Q4,2024,322489,38087,87292,488,0.47,No,International,1790,1
794627208,Platinum,1000,0,1762,2/16/2024,52,Q4,2024,40242,13414,67270,32,0.51,Yes,ATM,210,1
794632308,Blue,2000,1,2764,8/2/2024,33,Q4,2024,119213,29667,25135,68,0.64,No,ATM,4410,0
794637333,Silver,2000,0,805,10/19/2024,21,Q1,2024,708220,32863,14462,446,0.15,Yes,POS,4919,1
794649858,Blue,5000,1,925,8/6/2024,49,Q2,2024,617454,84676,152345,302,0.14,Yes,POS,1337,1
794653983,Silver,10000,1,771,3/2/2024,50,Q2,2024,297151,81888,150084,252,0.69,No,International,2952,0
794664183,Silver,5000,1,2212,5/14/2024,48,Q3,2024,428356,90328,187285,73,0.17,Yes,Online,2993,0
794665608,Blue,5000,1,1368,7/25/2024,45,Q3,2024,986666,54064,163185,334,0.18,Yes,ATM,1870,0
794675058,Black,5000,1,1623,4/15/2024,47,Q3,2024,290919,61800,43289,219,0.55,Yes,International,722,1
794682483,Blue,5000,0,3491,7/22/2024,24,Q4,2024,70066,84688,133140,420,0.57,Yes,POS,2627,0
794692158,Silver,1000,0,2915,11/13/2024,11,Q2,2024,222029,89520,36957,230,0.55,No,ATM,2617,1
794707083,Black,10000,1,1224,8/8/2024,46,Q2,2024,780006,36932,102150,384,0.51,Yes,EMI,1342,0
794719983,Gold,2000,0,1157,3/14/2024,21,Q3,2024,773269,47218,194366,54,0.33,No,Online,3055,1
794740458,Black,500,0,4522,6/7/2024,19,Q2,2024,421719,22178,90032,285,0.24,No,International,3331,1
794771208,Black,1000,1,3697,5/19/2024,22,Q2,2024,908376,60010,54774,38,0.88,Yes,International,3296,0
794784633,Silver,500,1,1718,8/5/2024,42,Q4,2024,214085,35949,128904,305,0.67,No,International,561,0
794818833,Black,500,1,4821,1/16/2024,4,Q1,2024,919600,73564,15055,70,0.63,No,Online,3416,1
794831733,Silver,500,0,1475,7/25/2024,22,Q1,2024,95269,93796,189191,137,0.28,Yes,EMI,4056,0
794843883,Silver,5000,1,3462,7/5/2024,28,Q1,2024,520127,23644,164170,482,0.39,Yes,International,3880,0
794856033,Blue,2000,1,3367,4/8/2024,15,Q3,2024,603779,50132,87008,245,0.9,Yes,EMI,2789,1
794866983,Blue,2000,0,1741,11/3/2024,46,Q1,2024,544956,24554,101675,120,0.6,No,Online,878,0
794947683,Black,2000,0,2062,11/14/2024,45,Q3,2024,976679,27182,60184,77,0.68,No,International,3478,1
794962983,Blue,10000,1,4920,1/17/2024,52,Q1,2024,247333,79472,153353,46,0.11,Yes,POS,4127,0
794965233,Gold,10000,1,4099,6/17/2024,20,Q4,2024,28510,45859,181294,115,0.4,No,EMI,4935,0
794967408,Blue,2000,0,3089,6/7/2024,8,Q1,2024,505573,3481,29317,262,0.33,No,International,1306,1
794977533,Gold,5000,1,4302,9/29/2024,14,Q3,2024,730211,60155,37882,194,0.82,No,EMI,117,1
795052083,Black,5000,1,3517,7/18/2024,18,Q3,2024,755351,54384,49629,462,0.43,Yes,Online,2920,1
795155433,Black,1000,0,2966,5/19/2024,29,Q1,2024,380000,80766,64689,435,0.58,Yes,EMI,4812,1
795218883,Blue,10000,1,4500,10/21/2024,40,Q2,2024,186263,79627,69728,7,0.37,Yes,POS,774,1
795232683,Gold,5000,1,3750,5/31/2024,12,Q1,2024,523025,89422,82045,166,0.55,Yes,ATM,3469,1
795237183,Blue,10000,0,941,10/4/2024,1,Q1,2024,382892,42035,64742,441,0.51,No,Online,3427,1
795266208,Silver,10000,0,4546,1/17/2024,29,Q4,2024,958026,48731,197037,320,0.64,Yes,Online,1415,0
795343683,Silver,5000,0,985,6/23/2024,43,Q1,2024,377112,75665,28987,477,0.91,No,POS,4369,0
795392433,Silver,500,0,4689,11/9/2024,52,Q2,2024,802049,85271,27261,184,0.51,Yes,Online,542,1
795573333,Blue,2000,1,4458,4/20/2024,11,Q3,2024,344746,11258,38176,427,0.94,Yes,International,3230,1
795599883,Platinum,10000,1,4212,2/26/2024,51,Q3,2024,180052,31812,32228,233,0.75,Yes,International,2789,1
795613233,Black,10000,0,1819,9/11/2024,44,Q1,2024,261395,88780,4049,2,0.44,Yes,EMI,1482,1
795684783,Blue,5000,0,2813,10/3/2024,33,Q1,2024,115851,85369,194289,83,0.86,Yes,ATM,286,0
795713058,Black,10000,0,4854,7/24/2024,27,Q4,2024,446975,97314,79919,45,0.32,Yes,Online,267,0
795784008,Gold,500,1,2166,7/28/2024,22,Q2,2024,918013,39659,14316,393,0.77,No,POS,558,1
795795408,Platinum,500,0,1202,5/30/2024,30,Q2,2024,783017,83140,134249,389,0.2,Yes,ATM,1072,0
795810633,Gold,500,1,2092,10/5/2024,13,Q2,2024,390849,59613,13386,53,0.21,Yes,EMI,3943,0
795823383,Silver,2000,1,4461,10/7/2024,48,Q4,2024,198977,34512,47632,19,0.56,Yes,International,4741,1
795844983,Silver,5000,1,3212,10/2/2024,47,Q4,2024,625373,85257,135123,315,0.36,Yes,EMI,4154,0
795855258,Silver,2000,0,3676,6/14/2024,27,Q2,2024,460263,38522,17564,370,0.44,No,POS,3021,0
795869583,Gold,10000,0,4398,4/10/2024,2,Q1,2024,58900,9235,21105,404,0.77,Yes,International,1642,1
795904233,Gold,5000,0,3159,6/17/2024,36,Q2,2024,738399,72136,38736,304,0.12,No,EMI,3309,0
795920358,Blue,5000,0,4909,3/6/2024,24,Q1,2024,339539,81926,139996,142,0.28,No,ATM,4446,1
795979833,Gold,5000,0,2448,10/13/2024,17,Q2,2024,248407,93515,123027,229,0.41,No,International,3821,1
795991758,Platinum,500,0,2504,6/17/2024,14,Q4,2024,487631,73318,115230,82,0.62,Yes,International,1245,0
795997908,Silver,2000,0,3418,1/10/2024,39,Q3,2024,167019,56571,24583,14,0.77,No,International,2236,0
796029483,Silver,500,0,4620,7/19/2024,33,Q2,2024,186497,60419,132278,98,0.2,No,POS,2654,0
796083783,Black,10000,1,3207,6/3/2024,49,Q1,2024,434769,53382,86892,257,0.41,No,EMI,1630,0
796145133,Black,2000,0,3988,4/18/2024,19,Q1,2024,261561,1788,127940,211,0.6,No,POS,344,0
796170933,Platinum,500,0,1951,12/7/2024,42,Q1,2024,534582,15919,107931,354,0.84,No,POS,975,0
796174983,Platinum,10000,1,3673,3/14/2024,51,Q4,2024,910464,49811,73363,226,0.65,Yes,International,1565,1
796196733,Platinum,5000,0,703,12/13/2024,17,Q3,2024,168610,76120,136062,340,0.12,Yes,ATM,2344,0
796236258,Black,5000,0,4353,5/11/2024,33,Q2,2024,592679,74913,179759,268,0.24,No,International,1384,1
796326483,Platinum,2000,1,3088,3/31/2024,49,Q1,2024,595229,12721,68123,466,0.19,No,International,3823,1
796330983,Blue,1000,1,3487,4/18/2024,10,Q3,2024,247760,92858,137021,200,0.97,Yes,Online,3280,1
796336833,Silver,5000,0,4862,11/3/2024,33,Q1,2024,235318,93518,60903,494,0.33,No,Online,3628,1
796343058,Silver,2000,0,3999,10/21/2024,2,Q4,2024,605046,71171,111464,51,0.59,Yes,EMI,3524,0
796532958,Gold,1000,0,1689,6/5/2024,3,Q3,2024,622284,48719,136678,3,0.9,No,POS,1114,0
796544133,Silver,2000,1,4636,2/12/2024,10,Q3,2024,515210,63513,100082,351,0.21,Yes,POS,3405,0
796791258,Black,1000,0,835,3/13/2024,45,Q3,2024,778248,6803,9776,118,0.92,Yes,Online,763,1
796903083,Platinum,10000,0,4609,1/23/2024,45,Q2,2024,859868,23908,113840,183,0.87,Yes,POS,1116,0
796931508,Platinum,500,0,629,10/24/2024,8,Q1,2024,558335,65856,170149,243,0.51,Yes,EMI,3334,0
796990908,Platinum,2000,0,1292,2/1/2024,17,Q3,2024,930065,45182,103711,456,0.58,Yes,Online,1265,1
797138883,Silver,2000,0,3479,3/14/2024,24,Q3,2024,356973,39069,35961,383,0.42,No,ATM,3058,0
797150733,Black,2000,0,910,2/26/2024,43,Q3,2024,920714,44132,69271,234,0.55,Yes,EMI,1184,0
797166633,Silver,2000,1,1007,5/30/2024,4,Q4,2024,766552,48627,183438,61,0.4,No,ATM,3478,0
797169633,Black,1000,1,2334,6/9/2024,37,Q1,2024,642645,81404,13561,78,0.83,No,EMI,99,1
797218233,Black,500,1,3555,7/10/2024,52,Q4,2024,725615,8307,24419,164,0.46,Yes,EMI,2561,0
797228883,Platinum,5000,1,1008,1/25/2024,18,Q2,2024,398311,56776,114529,151,0.67,No,Online,939,1
797232183,Gold,2000,0,1172,12/12/2024,42,Q2,2024,665088,38816,164166,391,0.39,No,ATM,4846,1
797234508,Blue,2000,0,3167,12/10/2024,5,Q3,2024,291407,93019,71645,71,0.45,No,POS,1259,1
797238108,Platinum,5000,1,1867,7/28/2024,48,Q4,2024,695864,61520,152390,472,0.37,Yes,International,4323,0
797241108,Black,500,1,2506,10/11/2024,34,Q3,2024,232475,22579,21736,302,0.97,No,POS,779,0
797389758,Blue,5000,0,2463,2/28/2024,25,Q3,2024,563131,63458,38339,96,0.72,No,EMI,1515,1
797410983,Blue,5000,1,1437,11/7/2024,41,Q2,2024,303159,47661,185664,102,0.59,No,International,1147,1
797414733,Black,10000,0,4391,6/24/2024,4,Q2,2024,735586,64991,29756,133,0.7,No,ATM,3474,0
797466033,Black,2000,0,2516,5/24/2024,9,Q4,2024,897464,32618,126088,433,0.13,Yes,POS,4380,1
797468658,Gold,500,0,936,8/6/2024,1,Q3,2024,621946,6991,157233,143,0.7,No,ATM,4987,1
797488158,Silver,1000,0,1156,7/15/2024,46,Q3,2024,737979,28925,96227,394,0.55,Yes,EMI,810,1
797491683,Gold,5000,0,1804,7/22/2024,15,Q3,2024,288877,25703,115109,218,0.84,No,International,3543,0
797495958,Black,5000,1,1972,1/18/2024,49,Q3,2024,606353,79595,152031,365,0.11,Yes,International,800,0
797638383,Platinum,5000,1,2920,6/11/2024,23,Q2,2024,252612,62946,81334,369,0.15,Yes,Online,4081,1
797641683,Platinum,1000,0,3155,3/25/2024,30,Q1,2024,607178,71977,51448,372,0.25,Yes,EMI,3445,0
797643708,Silver,2000,0,3520,10/1/2024,9,Q4,2024,751447,27289,187395,51,0.94,Yes,Online,994,1
797666358,Black,2000,1,4426,1/19/2024,29,Q4,2024,373884,78146,185309,453,0.35,Yes,International,2223,1
797668983,Platinum,1000,0,2899,9/25/2024,52,Q4,2024,331121,72211,15272,136,0.58,No,Online,3835,1
797707008,Blue,5000,0,4121,11/28/2024,36,Q4,2024,790399,60892,132130,78,0.55,No,Online,2651,1
797743233,Gold,2000,1,1514,9/26/2024,4,Q2,2024,648350,83293,5534,90,0.79,Yes,EMI,3899,0
797748708,Blue,500,0,1861,9/2/2024,38,Q3,2024,509784,34131,96743,485,0.75,Yes,Online,2364,1
797753283,Blue,2000,0,575,12/4/2024,50,Q3,2024,804970,49644,121933,172,0.11,No,Online,2227,1
797757333,Platinum,2000,1,2524,5/21/2024,3,Q3,2024,465531,79526,151476,236,0.88,Yes,ATM,243,1
797898858,Black,10000,0,857,9/17/2024,27,Q3,2024,402792,3517,94663,44,0.87,No,International,1224,0
797998158,Gold,10000,0,4072,6/4/2024,47,Q4,2024,265164,74918,158449,259,0.53,No,International,2430,0
798007308,Silver,10000,1,3863,2/15/2024,50,Q1,2024,615750,92802,117663,398,0.58,No,POS,1660,0
798011733,Silver,5000,0,2516,12/11/2024,46,Q3,2024,344454,47996,130554,108,0.23,No,Online,1971,1
798022683,Blue,500,0,4643,3/25/2024,42,Q1,2024,117909,92177,43810,120,0.91,Yes,POS,1949,0
798030933,Silver,5000,0,3768,6/5/2024,48,Q4,2024,56006,55470,149614,86,0.68,Yes,Online,54,1
798035358,Black,1000,1,2080,8/4/2024,1,Q1,2024,426953,54298,49793,372,0.33,No,Online,3902,0
798041508,Gold,2000,1,1030,3/19/2024,28,Q1,2024,311229,60131,104598,486,0.99,Yes,ATM,2031,1
798045708,Silver,500,0,1716,12/29/2024,49,Q1,2024,102618,73397,175739,100,0.59,Yes,International,4047,0
798047583,Silver,2000,1,2416,11/10/2024,37,Q3,2024,367444,69335,73460,234,0.57,Yes,Online,2182,1
798110358,Black,2000,1,3532,2/22/2024,21,Q1,2024,821423,51108,158798,150,0.85,No,ATM,1582,0
798114033,Silver,5000,0,847,3/2/2024,51,Q3,2024,359501,28199,180698,34,0.95,Yes,International,2845,0
798120858,Black,2000,0,2744,1/9/2024,3,Q1,2024,656548,73626,112666,188,0.22,No,International,4989,0
798140283,Blue,2000,1,3277,2/8/2024,18,Q2,2024,937421,41247,199888,301,0.87,Yes,EMI,2027,1
798158808,Gold,500,1,1095,6/15/2024,39,Q2,2024,633442,84096,42626,457,0.48,No,POS,1903,0
798238008,Blue,500,0,3462,3/27/2024,46,Q2,2024,351438,61423,91973,21,0.96,No,Online,3433,0
798280683,Platinum,2000,0,3533,12/9/2024,24,Q4,2024,972881,46056,146584,481,0.47,No,Online,964,0
798281808,Silver,10000,1,749,11/6/2024,15,Q4,2024,48107,90015,28012,60,0.57,Yes,POS,1327,1
798308058,Gold,500,0,3096,11/4/2024,37,Q2,2024,675485,40028,2638,403,0.25,Yes,EMI,376,0
798451908,Blue,1000,0,2974,3/5/2024,19,Q1,2024,947235,34586,94596,80,0.42,Yes,POS,2597,1
798457833,Gold,500,1,761,12/20/2024,36,Q4,2024,132862,34037,64703,196,0.64,Yes,International,3728,1
798473808,Black,1000,1,3718,4/13/2024,19,Q1,2024,725389,51372,134729,208,0.84,No,International,1705,1
798481383,Gold,10000,0,3571,7/13/2024,32,Q1,2024,132756,57243,136773,459,0.55,No,EMI,2523,0
798489258,Gold,10000,1,1405,7/19/2024,32,Q4,2024,367925,28820,197338,202,0.18,No,ATM,1343,1
798546408,Gold,5000,1,4701,4/7/2024,49,Q4,2024,346403,18760,163798,241,0.15,Yes,EMI,1656,0
798553158,Gold,2000,0,945,10/5/2024,26,Q3,2024,551663,6450,114974,369,0.72,Yes,ATM,1365,1
798558783,Platinum,2000,0,788,1/16/2024,10,Q2,2024,41200,62243,95999,20,0.93,Yes,EMI,560,1
798687258,Black,2000,0,3677,10/3/2024,50,Q2,2024,514298,3509,161831,108,0.23,No,ATM,4328,0
798699033,Platinum,500,0,2979,3/21/2024,30,Q3,2024,521061,99476,155673,157,0.95,No,Online,2963,1
798717783,Blue,2000,1,3485,1/2/2024,33,Q4,2024,825358,84690,85026,459,0.49,Yes,Online,2455,0
798769458,Black,500,1,2213,11/7/2024,49,Q3,2024,603974,24786,192036,96,0.57,Yes,POS,1947,0
798773208,Gold,10000,0,755,12/7/2024,46,Q4,2024,517443,63966,41061,288,0.4,Yes,International,4942,0
798777708,Platinum,500,0,2222,12/21/2024,36,Q1,2024,645276,43618,18454,329,0.12,No,EMI,4221,1
798783858,Blue,500,0,3818,12/26/2024,16,Q2,2024,423795,19381,57636,474,0.22,Yes,International,3108,1
798786333,Blue,2000,1,4611,4/16/2024,22,Q1,2024,273029,49523,79681,229,0.69,Yes,EMI,2083,0
798788958,Platinum,2000,0,775,5/20/2024,47,Q4,2024,473938,98031,16778,155,0.66,No,International,1190,1
798792408,Black,5000,0,2730,7/11/2024,22,Q2,2024,258719,13987,56595,211,0.46,Yes,Online,2210,1
798796233,Silver,10000,0,3209,9/23/2024,42,Q1,2024,583798,97528,186355,352,0.28,No,ATM,2707,1
798917883,Gold,2000,1,2944,2/27/2024,39,Q1,2024,341417,67696,66957,23,0.32,Yes,EMI,3675,0
798962058,Silver,10000,0,1687,6/16/2024,32,Q4,2024,365023,51965,95990,248,0.43,Yes,ATM,4791,0
798972183,Gold,500,0,1197,10/5/2024,38,Q2,2024,630536,29449,188526,142,0.98,Yes,ATM,3817,1
